(Course Information and Syllabus) Live Interaction With Akshay Sir and Team || 11 February : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2451536/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-6 || भारत का अपवाह तंत्र || 04-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2329377/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-7 || भारत का अपवाह तंत्र || 05-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2330106/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-1 || भारत की जलवायु || 06-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2331491/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-2 || भारत की जलवायु || 07-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2332944/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-3 || भारत की जलवायु || 08-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2334224/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-4 || भारत की जलवायु || 09-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2335575/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-5 || भारत की जलवायु || 10-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2337122/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-6 || भारत की जलवायु || 11-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2337911/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-1 || प्राकृतिक वनस्पति व वन्य जीव || 12-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2338898/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-2 || प्राकृतिक वनस्पति व वन्य जीव || 13-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2341702/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-3 || प्राकृतिक वनस्पति व वन्य जीव || 14-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2341781/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-4 || प्राकृतिक वनस्पति व वन्य जीव || 15-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2343207/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-5 || प्राकृतिक वनस्पति व वन्य जीव || 16-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2344663/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-6 || प्राकृतिक वनस्पति व वन्य जीव || 16-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2344662/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-1 || भारत की मृदा || 18-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2346572/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-2 || भारत की मृदा || 20-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2349441/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-1 || अम्लीय वर्षा (Acid rain) || 21-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2350712/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-1 || भारतीय कृषि || 26-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1843178/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-2 || भारतीय कृषि || 27-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1845313/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-3 || भारतीय कृषि || 28-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1846282/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-1 || भारत के प्रमुख उद्योग || 29-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1847686/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-2 || भारत के प्रमुख उद्योग || 03-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1851108/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-3 || भारत के प्रमुख उद्योग || 04-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1852579/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-4 || भारत के प्रमुख उद्योग || 05-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1854021/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-5 || भारत के प्रमुख उद्योग || 05-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1854030/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-6 || भारत के प्रमुख उद्योग || 06-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1855421/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-7 || भारत के प्रमुख उद्योग || 07-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1856940/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-1 || भारत के प्रमुख खनिज संसाधन || 12-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1863982/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-2 || भारत के प्रमुख खनिज संसाधन || 13-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1865418/plain/720x1280.mp4
(भारत का भूगोल - विनोद सर) Part-3 || भारत के प्रमुख खनिज संसाधन || 14-October : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/1866765/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || पाठ्यक्रम परिचर्चा || 18-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2346574/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || पाठ्यक्रम परिचर्चा || 19-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2347815/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || संविधान सभा || 20-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2349447/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || संविधान सभा || 21-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2350714/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-3 || संविधान सभा || 22-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2352259/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-4 || संविधान सभा || 23-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2353761/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-5 || संविधान सभा || 24-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2355063/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || मौलिक अधिकार || 24-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2355064/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || मौलिक अधिकार || 25-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2355972/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-3 || मौलिक अधिकार || 26-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2356927/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-4 || मौलिक अधिकार || 27-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2358381/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-5 || मौलिक अधिकार || 28-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2359854/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-6 || मौलिक अधिकार || 29-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2361313/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-7 || मौलिक अधिकार || 30-November : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2362787/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || राष्ट्रपति || 05-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2368909/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || राष्ट्रपति || 06-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2370393/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-3 || राष्ट्रपति || 07-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2371854/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || प्रधानमंत्री || 09-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2374028/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || प्रधानमंत्री || 10-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2374944/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-3 || प्रधानमंत्री || 11-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2376384/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-4 || प्रधानमंत्री || 12-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2377815/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || संसदीय समितियाँ || 13-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2379359/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || न्यायपालिका || 14-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2380822/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || न्यायपालिका || 16-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2383465/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-3 || न्यायपालिका || 18-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2384969/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-4 || न्यायपालिका || 19-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2386023/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-5 || न्यायपालिका || 20-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2387141/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-6 || न्यायपालिका || 21-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2388515/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || विधानसभा || 23-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2390620/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || पंचायती राज || 23-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2390621/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || पंचायती राज || 24-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2391514/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || जिला प्रशासन || 25-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2392898/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-2 || जिला प्रशासन || 25-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2392899/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-1 || राज्य मानवाधिकार आयोग || 26-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2394270/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part- 2 || राज्य मानवाधिकार आयोग || 26-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2394271/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-3 || राज्य मानवाधिकार आयोग || 27-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2395625/plain/720x1280.mp4
(भारतीय संविधान एवं राजस्थान की राजव्यवस्था - कुलदीप सर) Part-4 || राज्य मानवाधिकार आयोग || 27-December : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2395626/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1|| शरीर के तंत्र || 05-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2226644/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || शरीर के तंत्र || 07-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2228977/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || अंतःस्रावी ग्रंथियाँ || 08-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2230470/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || अंतःस्रावी ग्रंथियाँ || 09-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2232080/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || रक्त परिसंचरण तंत्र || 10-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2233710/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || रक्त परिसंचरण तंत्र || 11-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2235103/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-3 || रक्त परिसंचरण तंत्र || 13-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2236851/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || श्वसन तंत्र || 14-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2238383/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || उत्सर्जन तंत्र || 16-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2240426/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || तंत्रिका तंत्र || 17-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2241350/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || तंत्रिका तंत्र || 22-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2243435/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1  || जनन तंत्र || 23-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2244715/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || मानव रोग एवं उनका उपचार || 24-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2246364/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || मानव रोग एवं उनका उपचार || 26-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2249000/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-3 || मानव रोग एवं उनका उपचार || 27-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2249938/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || पोषक पदार्थ || 28-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2251718/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || पोषक पदार्थ || 29-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2253320/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-3 || पोषक पदार्थ || 30-August : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2255086/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-4 || पोषक पदार्थ || 02-Septembter : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2258288/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || जैव विविधता || 03-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2259812/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || जैव विविधता || 04-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2261428/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || कोशिका || 06-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2264345/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || ऊतक || 07-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2265284/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-2 || ऊतक || 08-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2266659/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-3 || ऊतक || 09-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2267630/plain/720x1280.mp4
(जीव विज्ञान - डॉ. भागीरथ सर) Part-1 || पादपों का वर्गीकरण || 10-September : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2268548/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-1 || गुहिल राजवंश ||18-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2163058/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-2 || गुहिल राजवंश ||19-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2163967/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-3 || गुहिल राजवंश || 20-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2165399/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-4 || गुहिल राजवंश || 21-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2166944/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-5 || गुहिल राजवंश || 22-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2168367/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-6 || गुहिल राजवंश || 23-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2169748/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-7 || गुहिल राजवंश || 24-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2170997/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-8 || गुहिल राजवंश || 25-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2171838/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-9 || गुहिल राजवंश || 26-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2173124/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-10 || गुहिल राजवंश || 28-June : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2176320/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-1 || राजस्थान के प्रमुख मेवाड़ वंश || 13-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2417073/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-2 || राजस्थान के प्रमुख मेवाड़ वंश || 13-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2417074/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-3 || राजस्थान के प्रमुख मेवाड़ वंश || 14-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2417901/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-4 || राजस्थान के प्रमुख मेवाड़ वंश || 14-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2417902/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-1 || राजस्थान के प्रमुख मारवाड़ वंश || 15-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2418766/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-2 || राजस्थान के प्रमुख मारवाड़ वंश || 15-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2418767/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-3 || राजस्थान के प्रमुख मारवाड़ वंश || 16-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2420098/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-4 || राजस्थान के प्रमुख मारवाड़ वंश || 16-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2420099/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-1 || राजस्थान के प्रमुख बीकानेर वंश || 17-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2421549/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-2 || राजस्थान के प्रमुख बीकानेर वंश || 20-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2425208/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-1 || राजस्थान के प्रमुख आमेर वंश || 21-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2426118/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-2 || राजस्थान के प्रमुख आमेर वंश || 22-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2427702/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-3 || राजस्थान के प्रमुख आमेर वंश || 23-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2429236/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-1 || राजस्थान के प्रमुख चौहान वंश || 24-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2430606/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-2 || राजस्थान के प्रमुख चौहान वंश || 27-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2433722/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-3 || राजस्थान के प्रमुख चौहान वंश || 27-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2433723/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-4 || राजस्थान के प्रमुख चौहान वंश || 27-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2433724/plain/720x1280.mp4
(राजस्थान का इतिहास - भरत दाधीच सर) Part-1 || राजस्थान में सहायक व अधीनस्थ संधियां || 28-January : https://apps-s3-jw-prod.utkarshapp.com/admin_v1/file_library/videos/enc_plain_mp4/2435022/plain/720x1280.mp4
